id,lang,title,standard_timestamp,event_timestamp_v1,event_timestamp_v2,pseudo_time,pseudo_granularity,pseudo_source_text,is_evaluable_v1,is_evaluable_v2,is_exact_v1,is_exact_v2,is_relaxed_v1,is_relaxed_v2,exact_compare,relaxed_compare
gdelt_44148ca7,fr,La Chine lance un nouveau groupe de satellites Internet - Xinhua,2025-12-07 11:15:00,2025-12-07 11:15:00,2025-12-07 11:15:00,,,,0,0,0,0,0,0,na,na
gdelt_442e5fa2,en,Over 100 artists for Palestine back UN Albanese after resignation calls | United Nations News,2026-02-15 06:00:00,2026-02-15 06:00:00,2026-02-15 06:00:00,,,,0,0,0,0,0,0,na,na
gdelt_448e9d69,fr,Nétanyahou déclare que lattaque contre lIran se poursuivra  avec toute la force nécessaire  - Xinhua,2026-03-08 09:00:00,2026-03-08 09:00:00,2026-03-08 09:00:00,,,,0,0,0,0,0,0,na,na
gdelt_44e070a8,en,"Hotline logs record 650 reports of bird deaths in 2025 , mostly from building collisions",2026-01-08 13:00:00,2025-01-08 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,year,in 2025,1,1,1,1,1,1,tie,tie
gdelt_44eb8318,en,Texas Democrats leave state to block vote on new House map backed by Trump,2025-08-04 08:00:00,2025-08-04 08:00:00,2025-08-04 08:00:00,,,,0,0,0,0,0,0,na,na
gdelt_45663674,en,War veteran Ron Thompson celebrates 105th birthday in Essex,2026-02-02 16:30:00,2026-02-02 16:30:00,2026-02-02 16:30:00,,,,0,0,0,0,0,0,na,na
gdelt_46012c4a,en,Baleen whale carcass found in Singapore waters ; studies being conducted on it,2025-09-16 16:45:00,2025-09-16 16:45:00,2025-09-16 16:45:00,,,,0,0,0,0,0,0,na,na
gdelt_460773fe,en,  Deeply insecure : Why Bangladeshi minorities are scared ahead of elections | Bangladesh Election 2026,2026-02-01 16:00:00,2026-02-01 16:00:00,2026-02-01 16:00:00,2026-01-01 00:00:00,year,2026,1,1,1,1,1,1,tie,tie
gdelt_4659b80b,en,Welsh Lib Dem leader Jane Dodds apologises for missing crucial Senedd vote,2026-03-09 02:00:00,2026-03-09 02:00:00,2026-03-09 02:00:00,,,,0,0,0,0,0,0,na,na
gdelt_46fbb691,zh-cn,浙黔  山海情 ： 两个  七年  的历史交响 - 新华网,2025-09-03 19:45:00,2025-09-03 19:45:00,2025-09-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_470a5b9c,ko,贵州省成功育出首批混合体细胞克隆白洗猪 - 新华网,2025-10-13 11:45:00,2025-10-13 11:45:00,2025-10-13 11:45:00,,,,0,0,0,0,0,0,na,na
gdelt_473d93db,es,Rusia declara  extremista  al grupo de punk Pussy Riot – DW – 15 / 12 / 2025,2025-12-15 21:15:00,2025-12-15 21:15:00,2025-12-15 00:00:00,2025-01-01 00:00:00,year,15 / 12 / 2025,1,1,1,1,1,1,tie,tie
gdelt_47e194bc,ko,이용자 수 6천만 명 이상 ... 中과 함께 이룬 케냐 엠페사 ( M - Pesa ) 성공 스토리 - Xinhua,2026-03-19 11:30:00,2026-03-19 11:30:00,2026-03-18 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_47f690f0,en,Major Israeli rights groups brand Gaza campaign  genocide  ,2025-07-29 03:15:00,2025-07-29 03:15:00,2025-07-29 03:15:00,,,,0,0,0,0,0,0,na,na
gdelt_47fbed27,en,Israel Netanyahu hopes to  taper  Israel off US military aid in next decade,2026-01-10 20:15:00,2036-01-10 20:15:00,2026-01-10 20:15:00,,,,0,0,0,0,0,0,na,na
gdelt_483cffc7,es,Ejército chino se compromete a fortalecer su capacidad frente a secesionistas en Taiwan,2026-03-26 22:30:00,2026-03-26 22:30:00,2026-03-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_489d1af6,ne,दलाई लामा का ट्रस्ट तय करेगा उनका उत्तराधिकारी – DW – 02 . 07 . 2025,2025-07-02 14:45:00,2025-07-02 14:45:00,2025-07-02 14:45:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_48fd61d2,en,Torneo de tenis Masters de Shanghai | Spanish . xinhuanet . com,2025-10-12 17:00:00,2025-10-12 17:00:00,2025-10-12 17:00:00,,,,0,0,0,0,0,0,na,na
gdelt_49186b5f,zh-cn,千公里直达 ！ 这款无人机能运2吨货物 - 新华网辽宁频道,2025-12-10 11:00:00,2025-12-10 11:00:00,2025-12-10 11:00:00,,,,0,0,0,0,0,0,na,na
gdelt_49249b08,pl,Niemiecka prasa : Putin stosuje taktykę starego tygrysa – DW – 21 . 09 . 2025,2025-09-21 22:45:00,2025-09-21 22:45:00,2025-09-21 22:45:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_4a032e8b,de,Vietnam : Kompromissbereit bei Handelsabkommen mit den united states – DW – 01 . 07 . 2025,2025-07-08 01:30:00,2025-07-08 01:30:00,2025-07-02 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_4ac1e36d,en,"Russia - Ukraine peace talks  down to one issue , says US envoy Witkoff | Russia - Ukraine war News",2026-01-22 20:00:00,2026-01-22 20:00:00,2026-01-22 20:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4ad5746e,en,Man arrested after serious assault in Inverness,2025-06-02 21:45:00,2025-06-02 21:45:00,2025-06-02 21:45:00,,,,0,0,0,0,0,0,na,na
gdelt_4ae48a74,en,"US House committee releases over 33 , 000 pages of Epstein - related records",2025-09-03 11:45:00,2025-09-03 11:45:00,2025-09-03 11:45:00,,,,0,0,0,0,0,0,na,na
gdelt_4af03078,en,"LIVE : Israel kills 41 people in Gaza since dawn , child dies of malnutrition | Israel - Palestine conflict News",2025-09-29 06:00:00,2025-09-29 06:00:00,2025-09-29 06:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4b03e621,zh-cn,武汉大学图书馆  性骚扰  案反转后的讨论 ： 如何在维权和  诬告  之间寻求理性解决之道,2025-09-02 17:45:00,2025-09-02 17:45:00,2025-09-02 17:45:00,,,,0,0,0,0,0,0,na,na
gdelt_4b6277ef,en,Air Force One turned back as it carried Trump to Davos,2026-01-21 15:30:00,2026-01-21 15:30:00,2026-01-21 15:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4b7bb8eb,en,LIVE : Syria army leads fierce battle with SDF in Aleppo neighbourhoods | Armed Groups News,2026-01-09 05:00:00,2026-01-09 05:00:00,2026-01-09 05:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4be325e5,en,Singapore court rejects application by Chinese suspect wanted in US for global malware crimes,2026-01-16 17:30:00,2026-01-16 17:30:00,2026-01-16 17:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4c30b814,ar,الجيش الإسرائيلي يقول إنه شنّ ضربة  واسعة النطاق  على طهران ، والحرس الثوري يعلن تنفيذ هجمات على إسرائيل وقواعد أمريكية في الخليج,2026-03-27 14:45:00,2026-03-27 14:45:00,2026-03-27 14:45:00,,,,0,0,0,0,0,0,na,na
gdelt_4c7cfbed,en,Israel ups pressure on Gaza City as Trump talks post - war plan,2025-08-28 12:00:00,2025-08-28 12:00:00,2025-08-28 12:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4d17b42e,es,"China implementará plenamente resultados de COP30 con todas las partes , afirma portavoz de cancillería",2025-11-24 22:45:00,2025-11-24 22:45:00,2025-11-24 22:45:00,,,,0,0,0,0,0,0,na,na
gdelt_4d2b24dc,pt,"Gaza :  Não podemos ignorar esse genocídio transmitido ao vivo , diz Greta Thunberg",2025-10-07 07:00:00,2025-10-07 07:00:00,2025-12-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4d94797d,en,England player ratings : Which players impressed in Uruguay friendly ? ,2026-03-28 12:30:00,2026-03-28 12:30:00,2026-03-28 12:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4d97d0c6,zh-cn,孟加拉国临时政府首席顾问 ： 欢迎中企赴孟投资兴业 - 新华网,2025-06-02 10:00:00,2025-06-02 10:00:00,2025-06-02 10:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4ddb839f,es,Tres niños entre cinco víctimas de ataque israelí en Líbano – DW – 22 / 09 / 2025,2025-09-22 07:15:00,2025-09-22 07:15:00,2025-09-22 00:00:00,2025-01-01 00:00:00,year,22 / 09 / 2025,1,1,1,1,1,1,tie,tie
gdelt_4e23ed55,es,"Mujer halla diamante de 2 , 3 quilates en un parque de EE . UU . – DW – 19 / 08 / 2025",2025-08-20 04:15:00,2025-08-20 04:15:00,2025-02-03 00:00:00,2025-01-01 00:00:00,year,19 / 08 / 2025,1,1,1,1,1,1,tie,tie
gdelt_4e81da89,en,Tokyo stocks hit new record as Asian markets extend global rally,2025-10-07 12:15:00,2025-10-07 12:15:00,2025-10-07 12:15:00,,,,0,0,0,0,0,0,na,na
gdelt_4e95f423,en,Stroud boy with cerebral palsy is first to trial exoskeleton,2026-03-16 17:15:00,2026-03-16 17:15:00,2026-03-16 17:15:00,,,,0,0,0,0,0,0,na,na
gdelt_4ea2c55d,hi,जर्मन बुंडेस्टाग पर प्राइड फ्लैग ना होने के क्या है मायने – DW – 04 . 07 . 2025,2025-07-04 18:15:00,2025-07-04 18:15:00,2025-07-04 18:15:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_4ea530e7,bg,  Лукойл  и Спецов : как в България се награждава лоялността – DW – 17 . 11 . 2025,2025-11-17 20:15:00,2025-11-17 20:15:00,2025-11-17 20:15:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_4eb18f40,en,This former teacher handmade bags sell out within minutes every month,2025-10-29 10:45:00,2025-10-29 10:45:00,2025-10-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4ec6ca40,fa,در آستانه سفر نماینده ترامپ به مسکو ، زلنسکی حفظ تمامیت ارضی اوکراین را اولویت اصلی خواند,2025-12-02 09:45:00,2025-12-02 09:45:00,2025-12-02 09:45:00,,,,0,0,0,0,0,0,na,na
gdelt_4ecb855f,en,"Who is Erfan Soltani , protester due to be executed in Iran ? ",2026-01-15 00:45:00,2026-01-15 00:45:00,2026-01-15 00:45:00,,,,0,0,0,0,0,0,na,na
gdelt_4ee62092,hr,AfD : sporni milijuni iz državne blagajne,2026-01-25 19:15:00,2026-01-25 19:15:00,2026-01-25 19:15:00,,,,0,0,0,0,0,0,na,na
gdelt_4f0b49a2,fr,"La Chine émet une alerte de niveau IV aux inondations au Gansu , au Qinghai et au Ningxia - Xinhua",2025-08-03 19:30:00,2025-08-03 19:30:00,2025-08-03 19:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4f60ea2f,en,Winter Olympics 2026 : Team GB is leading way in curling arms race,2026-02-11 19:30:00,2026-02-11 00:00:00,2026-02-11 19:30:00,2026-01-01 00:00:00,year,2026,1,1,1,1,1,1,tie,tie
gdelt_4f691629,en,Ros Atkins on ... How popular is President Trump ? ,2026-01-25 14:00:00,2026-01-25 14:00:00,2026-01-25 14:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4f6ee8e2,ko," [ 영상 ]  솽스이  시작 ... 中 택배 업계 , 스마트 물류로 총력 대응 - Xinhua",2025-11-09 13:45:00,2025-11-09 13:45:00,2025-11-09 13:45:00,,,,0,0,0,0,0,0,na,na
gdelt_50014818,es, ( Cumbre OCS Tianjin ) Canciller chino destaca resultados fructíferos de Cumbre de OCS en Tianjin,2025-09-02 14:00:00,2025-09-02 14:00:00,2025-09-02 14:00:00,,,,0,0,0,0,0,0,na,na
gdelt_500b004a,pt,"Brasileiro é obecado por ricos por  ilusão  de que será um , diz antropólogo",2025-10-20 22:00:00,2025-10-20 22:00:00,2025-10-20 22:00:00,,,,0,0,0,0,0,0,na,na
gdelt_501016f7,es,Al menos 261 religiosos han sido desterrados de Nicaragua – DW – 08 / 09 / 2025,2025-09-08 15:15:00,2025-09-08 15:15:00,2025-09-08 00:00:00,2025-01-01 00:00:00,year,08 / 09 / 2025,1,1,1,1,1,1,tie,tie
gdelt_50362765,pt,Doença de Chagas avança nos EUA e põe autoridades em alerta – DW – 25 / 09 / 2025,2025-09-25 23:00:00,2025-09-25 23:00:00,2025-09-25 00:00:00,2025-01-01 00:00:00,year,25 / 09 / 2025,1,1,1,1,1,1,tie,tie
gdelt_503a2885,zh-cn,万人共赴  云端之约  武功山露营盛宴点燃夏日 - 新华网,2025-07-07 11:45:00,2025-07-07 11:45:00,2025-07-07 11:45:00,,,,0,0,0,0,0,0,na,na
gdelt_50789f71,en,Sculptor secures world record with 50ft sock monkey,2026-02-17 03:15:00,2026-02-17 03:15:00,2026-02-17 03:15:00,,,,0,0,0,0,0,0,na,na
gdelt_50be4083,en,Sheila Cherfilus - McCormick : Florida congresswoman charged with stealing $5m in federal disaster funds,2025-11-21 01:00:00,2025-11-21 01:00:00,2025-11-21 01:00:00,,,,0,0,0,0,0,0,na,na
gdelt_5157efef,ru,В Белгороде - аварийное отключение энергии на 2 водозаборах,2026-02-10 00:15:00,2026-02-10 00:15:00,2026-02-10 00:15:00,,,,0,0,0,0,0,0,na,na
gdelt_51a98104,de,Chine : tigres de Sibérie au Heilongjiang - Xinhua,2026-01-22 17:15:00,2026-01-22 17:15:00,2026-01-22 17:15:00,,,,0,0,0,0,0,0,na,na
gdelt_51c36945,zh-cn,海南省打造  清凉游  多样玩法 ， 让游客清凉度夏 - 新华网,2025-08-10 10:00:00,2025-08-10 10:00:00,2025-08-10 10:00:00,,,,0,0,0,0,0,0,na,na
gdelt_52598972,sw,Nchi 10 zenye Visiwa vingi zaidi duniani - BBC News Swahili,2025-08-04 11:45:00,2025-08-04 11:45:00,2025-08-04 11:45:00,,,,0,0,0,0,0,0,na,na
gdelt_52cbd257,en,Tories invoke Thatcher legacy in search of a comeback,2025-10-06 03:30:00,2025-10-06 03:30:00,2025-10-06 03:30:00,,,,0,0,0,0,0,0,na,na
gdelt_52d28eef,en,China economic growth slows as trade tensions with US flare up,2025-10-20 13:00:00,2025-10-20 13:00:00,2025-10-20 13:00:00,,,,0,0,0,0,0,0,na,na
gdelt_52fe4cae,en,Mexico outlasts Honduras to set up Gold Cup final showdown against USMNT,2025-07-03 12:45:00,2025-07-03 12:45:00,2025-07-03 12:45:00,,,,0,0,0,0,0,0,na,na
gdelt_5303052c,af,Why we keep dating people like our ex,2026-02-17 13:30:00,2026-02-17 13:30:00,2026-02-11 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_53250c23,en,Thailand : At least 28 dead after construction crane falls on train,2026-01-14 19:00:00,2026-01-14 19:00:00,2026-01-14 19:00:00,,,,0,0,0,0,0,0,na,na
gdelt_532cefda,es,Debate de seis en Perú reunirá 36 candidatos presidenciales,2026-02-25 13:45:00,2026-02-25 13:45:00,2026-02-25 13:45:00,,,,0,0,0,0,0,0,na,na
gdelt_5338ddd8,uk,У МЗС підтвердили смерть експосадовця МВС України в Іспанії – DW – 21 . 07 . 2025,2025-07-21 21:30:00,2025-07-21 21:30:00,2025-07-21 21:30:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_536b0ac3,de,Merz : vom Trump - Versteher wieder zum Trump - Kritiker,2026-03-17 01:45:00,2026-03-17 01:45:00,2026-03-17 01:45:00,,,,0,0,0,0,0,0,na,na
gdelt_5370d203,en,"Same - sex marriage must be respected throughout EU , top court tells Poland",2025-11-26 00:00:00,2025-11-26 00:00:00,2025-11-26 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_5374ade5,fr,Iran : le palais du Golestan endommagé par des frappes américaines et israéliennes - Xinhua,2026-03-06 12:30:00,2026-03-06 12:30:00,2026-03-06 12:30:00,,,,0,0,0,0,0,0,na,na
gdelt_53adae2d,en,News analysis : Should the position of Leader of the Opposition be institutionalised ? ,2026-01-17 09:15:00,2026-01-17 09:15:00,2026-01-17 09:15:00,,,,0,0,0,0,0,0,na,na
gdelt_53dcd84f,en,"Billions of bacteria lurk in your shower , just waiting to spray you in the face",2025-10-12 20:00:00,2025-10-12 20:00:00,2025-10-12 20:00:00,,,,0,0,0,0,0,0,na,na
gdelt_5410ec72,en,Man charged with making false terrorist threat at St Joseph Church in Bukit Timah,2025-12-26 14:30:00,2025-12-26 14:30:00,2025-12-26 14:30:00,,,,0,0,0,0,0,0,na,na
gdelt_541367d9,en,LIVE : Israel blamed for  catastrophe of epic proportion amid Gaza famine | Israel - Palestine conflict News,2025-07-30 03:30:00,2025-07-30 03:30:00,2025-07-30 03:30:00,,,,0,0,0,0,0,0,na,na
gdelt_542c7ebc,en,Trump turns crypto king but at what cost ? – DW – 09 / 15 / 2025,2025-09-15 19:30:00,2025-09-15 00:00:00,2025-09-15 00:00:00,2025-01-01 00:00:00,year,09 / 15 / 2025,1,1,1,1,1,1,tie,tie
gdelt_543f9f55,en,First leukaemia patient to get pioneering drug on NHS says it is  very sci - fi  ,2026-01-14 09:30:00,2026-01-14 09:30:00,2026-01-14 09:30:00,,,,0,0,0,0,0,0,na,na
gdelt_54806139,hr,Nakon Trampovog pisma EU predlaže novu listu protivmera – DW – 15 . 7 . 2025 . ,2025-07-15 14:30:00,2025-07-15 14:30:00,2025-07-15 14:30:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_5482c6c8,en,"US tariffs to kick in Aug 1 , barring trade deals : Bessent",2025-07-07 06:15:00,2025-07-07 06:15:00,2025-08-01 00:00:00,2025-08-01 00:00:00,day,in Aug 1,1,1,0,1,0,1,v2_better,v2_better
gdelt_54949ba4,en,"Julian Sayin , CJ Carr , DJ Lagway : Where the 2024 blue - chip quarterback recruits stand",2025-07-28 20:15:00,2024-07-28 00:00:00,2024-07-01 00:00:00,2024-01-01 00:00:00,year,the 2024,1,1,1,1,1,1,tie,tie
gdelt_55a6988d,en,South Korea minister offers to quit amid allegations of getting funds from Unification Church,2025-12-11 08:00:00,2025-12-11 08:00:00,2025-12-11 08:00:00,,,,0,0,0,0,0,0,na,na
gdelt_561840ff,en,Michail Antonio says he is  praying for peace  after Al Sailiya move confirmed,2026-03-03 09:30:00,2026-03-03 09:30:00,2026-03-03 09:30:00,,,,0,0,0,0,0,0,na,na
gdelt_563106c9,en,Nonkululeko Mantula : South African radio presenter among five charged over Russia recruitment plot,2025-12-02 07:15:00,2025-12-02 07:15:00,2025-12-02 07:15:00,,,,0,0,0,0,0,0,na,na
gdelt_567a5dba,en,"Taipei knife attack : Suspect began planning assault as early as April 2024 , police say",2025-12-22 17:30:00,2024-04-22 00:00:00,2024-04-01 00:00:00,2024-04-01 00:00:00,month,April 2024,1,1,1,1,1,1,tie,tie
gdelt_56ab325e,en,UK court temporarily blocks deportation of Eritrean asylum seeker,2025-09-17 07:00:00,2025-09-17 07:00:00,2025-09-17 07:00:00,,,,0,0,0,0,0,0,na,na
gdelt_56b70b14,zh-cn,麦迪现身  村BA  发源地贵州台盘村 - 新华网,2025-08-10 14:45:00,2025-08-10 14:45:00,2025-08-10 14:45:00,,,,0,0,0,0,0,0,na,na
gdelt_577234a3,es,Medalla Goethe 2025 : tres premiados por construir puentes – DW – 25 / 08 / 2025,2025-08-26 02:15:00,2025-08-26 02:15:00,2025-08-25 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_578d2929,en,The unstoppable rise of digital detox retreats,2025-08-26 08:30:00,2025-08-26 08:30:00,2025-08-26 08:30:00,,,,0,0,0,0,0,0,na,na
gdelt_57ab6b68,da,Venezuela says it foiled  false flag  plot targeting US embassy,2025-10-07 11:45:00,2025-10-07 11:45:00,2025-10-07 11:45:00,,,,0,0,0,0,0,0,na,na
gdelt_57bc7a7c,en,"Tanjong Katong sinkhole : PUB to test ground stability , BCA to conduct independent investigation",2025-07-29 00:00:00,2025-07-29 00:00:00,2025-07-29 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_58296e14,ru,Блеск и эпатаж на красной дорожке « Оскаров »: фотографии - BBC News Русская служба,2026-03-17 00:15:00,2026-03-17 00:15:00,2026-03-17 00:15:00,,,,0,0,0,0,0,0,na,na
gdelt_586030d2,en,Gaza Aid Deaths Mount as Netanyahu Mulls Expanding Offensive,2025-08-05 03:15:00,2025-08-05 03:15:00,2025-08-05 03:15:00,,,,0,0,0,0,0,0,na,na
gdelt_5862f420,en,Ukraine hits Russian nuclear site as Kyiv marks independence day,2025-08-24 14:00:00,2025-08-24 14:00:00,2025-08-24 14:00:00,,,,0,0,0,0,0,0,na,na
gdelt_586e2b24,id,Arah Kebijakan Eropa terhadap Iran Jadi Bahasan di MSC,2026-02-16 15:45:00,2026-02-16 15:45:00,2026-02-15 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_58e523e0,es,Europol alerta sobre un mayor riesgo de terrorismo en la UE,2026-03-06 10:45:00,2026-03-06 10:45:00,2026-03-06 10:45:00,,,,0,0,0,0,0,0,na,na
gdelt_593a07e3,ja,山岳地帯の送電線建設で高積載ドローン活躍 中国重慶市,2025-11-30 15:00:00,2025-11-30 15:00:00,2025-11-30 15:00:00,,,,0,0,0,0,0,0,na,na
gdelt_593e9995,en,Opinion | Ken Burns on Why the American Revolution Never Ended,2025-09-29 18:30:00,2025-09-29 18:30:00,2025-09-29 18:30:00,,,,0,0,0,0,0,0,na,na
gdelt_59443bb8,sw,Wasiwasi watanda mapigano yakiibuka kati ya M23 na Wazalendo – DW – 18 . 08 . 2025,2025-08-19 00:15:00,2025-08-23 00:00:00,2023-08-01 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,0,1,0,v1_better,v1_better
gdelt_599f9156,ar,مرحلتان من عمرك يشيخ فيهما جسدك بشكل مفاجئ ! – DW – 2025 / 10 / 19,2025-10-19 23:00:00,2025-10-19 23:00:00,2025-10-19 00:00:00,2025-01-01 00:00:00,year,2025 / 10 / 19,1,1,1,1,1,1,tie,tie
gdelt_59aab542,ur,  آٹھ سال سے بالی ووڈ میں کام نہیں ملا : اے آر رحمان کے شکوے نے فلم انڈسٹری میں فرقہ واریت پر بحث چھیڑ دی,2026-01-18 22:45:00,2026-01-18 22:45:00,2026-01-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_59b794b1,en,Glasgow bus driver who ran over pedestrian given community sentence,2025-11-06 22:45:00,2025-11-06 22:45:00,2025-11-06 22:45:00,,,,0,0,0,0,0,0,na,na
gdelt_59dcfed8,ru,Долин : сказки захватили кинотеатры в России – DW – 02 . 01 . 2026,2026-01-02 23:00:00,2026-01-02 23:00:00,2026-01-02 23:00:00,2026-01-01 00:00:00,year,2026,1,1,1,1,1,1,tie,tie
gdelt_59ea78ac,zh-cn,赴美学生签总量下降 ， 印度骤减近一半 – DW – 2025年10月8日,2025-10-08 16:15:00,2025-10-08 00:00:00,2025-10-08 00:00:00,2025-10-08 00:00:00,day,2025年10月8日,1,1,1,1,1,1,tie,tie
gdelt_5a37aff7,en,"China economy slumps in August as consumer , export demand sags",2025-09-15 12:15:00,2025-08-15 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,month,in August,1,1,1,1,1,1,tie,tie
gdelt_5a470644,en,"John Harbaugh meets with Giants exec Chris Mara , is  very interested  in job : Sources",2026-01-13 11:45:00,2026-01-13 11:45:00,2026-01-13 11:45:00,,,,0,0,0,0,0,0,na,na
gdelt_5a4af373,ru,Экспорт газа из РФ в Европу по трубе упал до уровней 1970 - х – DW – 02 . 07 . 2025,2025-07-03 00:00:00,2025-07-03 00:00:00,2025-07-03 00:00:00,1970-01-01 00:00:00,year,1970,1,1,0,0,0,0,tie,tie
gdelt_5afdfa01,ru,Подозреваемый в убийстве Кирка не сотрудничает со следствием – DW – 14 . 09 . 2025,2025-09-15 03:30:00,2025-09-15 03:30:00,2025-09-15 03:30:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_5b5a8cfb,en,PSLE results to be released on Nov 25,2025-11-18 12:00:00,2025-11-25 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,day,on Nov 25,1,1,0,1,0,1,v2_better,v2_better
gdelt_5baedfc4,sw,Fahamu miji 10 safi zaidi Afrika - BBC News Swahili,2025-08-26 19:15:00,2025-08-26 19:15:00,2025-08-26 19:15:00,,,,0,0,0,0,0,0,na,na
gdelt_5c54542b,en,"Zambia vs Senegal : Preview , time and what to know about di Wafcon Group A game",2025-07-09 20:45:00,2025-07-09 20:45:00,2025-07-09 20:45:00,,,,0,0,0,0,0,0,na,na
gdelt_5c645e40,mk,Појас Газа : Размерите на катастрофата – DW – 29 . 07 . 2025,2025-07-29 13:45:00,2025-07-29 13:45:00,2025-07-29 13:45:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_5c680a85,en,Israel renews strikes on south Beirut as Hezbollah says clashed with Israeli forces in south,2026-03-28 03:45:00,2026-03-28 03:45:00,2026-03-28 03:45:00,,,,0,0,0,0,0,0,na,na
gdelt_5c68d61b,en,"From the US to China , 2025 a blockbuster year for stock markets",2025-12-31 19:45:00,2025-12-31 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,year,2025 a,1,1,1,1,1,1,tie,tie
gdelt_5cdb74b7,en,"Why do Cup contenders keep going after one of NHL slowest , oldest players ?  Instant culture  ",2026-03-11 19:30:00,2026-03-11 19:30:00,2026-03-11 19:30:00,,,,0,0,0,0,0,0,na,na
gdelt_5cf36053,en,LIVE : Gaza child crushed by aid drop as Israel kills 21 more seeking aid | Israel - Palestine conflict News,2025-08-10 05:15:00,2025-08-10 05:15:00,2025-08-10 05:15:00,,,,0,0,0,0,0,0,na,na
gdelt_5d468d7a,fa,چرا نزدیک بینی رو به افزایش است ؟ - BBC News فارسی,2025-09-29 18:15:00,2025-09-29 18:15:00,2025-09-29 18:15:00,,,,0,0,0,0,0,0,na,na
gdelt_5d5f2290,en,Ethiopia demands Eritrea  immediately withdraw  troops from its territory | Conflict News,2026-02-09 03:45:00,2026-02-09 03:45:00,2026-02-09 03:45:00,,,,0,0,0,0,0,0,na,na
gdelt_5daea7d4,en,"NFL Week 18 Power Rankings : Checking in on each head coach as Bills , Steelers tumble",2025-12-30 19:45:00,2025-12-30 19:45:00,2025-12-30 19:45:00,,,,0,0,0,0,0,0,na,na
gdelt_5dbcaf21,es,Colombia : hijo del presidente Petro a juicio disciplinario – DW – 30 / 09 / 2025,2025-09-30 10:15:00,2025-09-30 10:15:00,2025-09-01 00:00:00,2025-01-01 00:00:00,year,30 / 09 / 2025,1,1,1,1,1,1,tie,tie
gdelt_5dd2962f,en,Israel is accused of the gravest war crimes in Gaza,2025-06-08 13:00:00,2025-06-08 13:00:00,2025-06-08 13:00:00,,,,0,0,0,0,0,0,na,na
gdelt_5dea9845,en,"EU considering interim measures against Meta , EU antitrust chief says",2025-12-05 03:30:00,2025-12-05 03:30:00,2025-12-05 03:30:00,,,,0,0,0,0,0,0,na,na
gdelt_5e83978d,en,Floods hit Sri Lanka capital as cyclone death toll rises to 159,2025-11-30 14:15:00,2025-11-30 14:15:00,2025-11-30 14:15:00,,,,0,0,0,0,0,0,na,na
gdelt_5eebad18,ko,"中 시 주석 , SCO 참석차 방중한 카자흐 · 미얀마 등 외국 지도자 회견 - Xinhua",2025-08-31 15:45:00,2025-08-31 15:45:00,2025-08-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_5efe225b,ru,Убийство Парубия : СБУ сообщила о задержании подозреваемого – DW – 01 . 09 . 2025,2025-09-01 07:00:00,2025-09-01 07:00:00,2025-09-01 07:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
