id,lang,title,standard_timestamp,event_timestamp_v1,event_timestamp_v2,pseudo_time,pseudo_granularity,pseudo_source_text,is_evaluable_v1,is_evaluable_v2,is_exact_v1,is_exact_v2,is_relaxed_v1,is_relaxed_v2,exact_compare,relaxed_compare
gdelt_401aeda4,en,Pakistan floods spark cholera fears amid other rising health risks,2025-09-23 14:00:00,2025-09-23 14:00:00,2025-09-23 14:00:00,,,,0,0,0,0,0,0,na,na
gdelt_40704f0d,zh-cn,三亚首单肉类加工增值内销免关税业务落地 - 新华网,2025-07-06 09:30:00,2025-07-06 09:30:00,2025-07-06 09:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4072caad,en,Republicans push to strip Zohran Mamdani of US citizenship . Is it possible ? ,2025-11-09 19:30:00,2025-11-09 19:30:00,2025-11-09 19:30:00,,,,0,0,0,0,0,0,na,na
gdelt_40bf5ae9,sw,Putin :  Tunashinda vita vya haki  nchini Ukraine – DW – 30 . 09 . 2025,2025-09-30 13:00:00,2025-09-30 00:00:00,2025-09-30 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_40db2d1b,pt,Kast : quem é o aliado de Bolsonaro que foi eleito presidente do Chile,2025-12-17 04:30:00,2025-12-17 04:30:00,2025-12-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_410ed73f,en,Live updates : Trump homeland security nominee promises  better approach  on immigration enforcement,2026-03-19 01:30:00,2026-03-19 01:30:00,2026-03-19 01:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4144835c,ja,中国国産自動車部品を積んだ 「 中欧班列 」、 黒竜江省ハルビンを出発,2025-12-21 10:30:00,2025-12-21 10:30:00,2025-12-21 10:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4145ee0e,en,Cambodia and Thailand begin talks in Malaysia amid fragile ceasefire,2025-08-04 22:30:00,2025-08-04 22:30:00,2025-08-04 22:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4195bc98,zh-cn, 《 澄迈县城市更新专项规划 （ 2025 - 2035年 ）》 发布 - 新华网,2026-03-23 09:00:00,2035-03-23 00:00:00,2025-01-01 00:00:00,2035-01-01 00:00:00,year,2035年,1,1,1,0,1,0,v1_better,v1_better
gdelt_41b3894a,en,A 3 - D Look Inside Trump Revamped Oval Office - The New York Times,2025-12-24 20:15:00,2025-12-24 20:15:00,2025-01-03 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_41b6b7ef,en,Inside Malaysia last match factory,2025-12-08 17:45:00,2025-12-08 17:45:00,2025-12-08 17:45:00,,,,0,0,0,0,0,0,na,na
gdelt_4264c2c9,fr,La Chine souhaite la stabilité en Iran ( porte - parole ) - Xinhua,2026-01-12 17:45:00,2026-01-12 17:45:00,2026-01-12 17:45:00,,,,0,0,0,0,0,0,na,na
gdelt_42bf6dd9,zh-cn,扫毒行动打死毒枭 墨西哥多地爆发骚乱 - 新华网,2026-02-23 20:45:00,2026-02-23 20:45:00,2026-02-23 20:45:00,,,,0,0,0,0,0,0,na,na
gdelt_43158bd9,zh-cn,新华视点｜沙县小吃的跃升之路 - 新华网,2026-01-19 00:30:00,2026-01-19 00:30:00,2026-01-19 00:30:00,,,,0,0,0,0,0,0,na,na
gdelt_43295adf,en,TikTok ban in flux as White House announces China - US framework deal,2025-09-16 05:30:00,2025-09-16 05:30:00,2025-09-16 05:30:00,,,,0,0,0,0,0,0,na,na
gdelt_43318918,da,Grieving dad makes plea after Bedford killer driver jailed,2025-10-19 16:45:00,2025-10-19 16:45:00,2025-10-19 16:45:00,,,,0,0,0,0,0,0,na,na
gdelt_435d4c43,hi,जर्मनी से सीरिया लौट रहे हैं शरणार्थी लेकिन संख्या कम – DW – 07 . 09 . 2025,2025-09-07 19:30:00,2025-09-07 19:30:00,2025-09-07 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_43bb585c,en,Commentary : You should ask your teens for shopping and investing tips,2025-08-20 08:45:00,2025-08-20 08:45:00,2025-08-20 08:45:00,,,,0,0,0,0,0,0,na,na
gdelt_43f5b46f,ko,云南省交通部门全力筑牢汛期安全防线 _ 新华网,2025-07-04 13:15:00,2025-07-04 13:15:00,2025-07-04 13:15:00,,,,0,0,0,0,0,0,na,na
gdelt_44eb8318,en,Texas Democrats leave state to block vote on new House map backed by Trump,2025-08-04 08:00:00,2025-08-04 08:00:00,2025-08-04 08:00:00,,,,0,0,0,0,0,0,na,na
gdelt_454eccd9,ru,Сирийская криминальная семья из Штутгарта покинула Германию – DW – 21 . 10 . 2025,2025-10-21 13:00:00,2025-10-21 13:00:00,2025-10-21 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_457faaaa,ko,"中 허베이 , 올림픽 시설 활용해  빙설 경제  박차 ... 산업 클러스터 생산액 3조원 넘어 - Xinhua",2025-12-14 10:00:00,2025-12-14 10:00:00,2025-12-14 10:00:00,,,,0,0,0,0,0,0,na,na
gdelt_45d3a3b7,so,Xiisadda Itoobiya iyo Eriteriya : Sidee ayay u saamayn kartaa Soomaaliya ? ,2026-02-25 13:15:00,2026-02-25 13:15:00,2026-02-25 13:15:00,,,,0,0,0,0,0,0,na,na
gdelt_45e987e5,zh-cn,既能  补  山体 ， 还能  榨  硫酸 133万吨磷石膏  零浪费 - 新华网,2025-09-22 14:45:00,2025-09-22 14:45:00,2025-09-22 14:45:00,,,,0,0,0,0,0,0,na,na
gdelt_462f3719,en,The upcoming elections will not help stabilise Syria,2025-08-17 23:00:00,2025-08-17 23:00:00,2025-08-17 23:00:00,,,,0,0,0,0,0,0,na,na
gdelt_46671182,es,Londres anuncia visita de Estado de Trump en Septiembre – DW – 14 / 07 / 2025,2025-07-14 09:00:00,2025-07-14 09:00:00,2025-07-14 00:00:00,2025-01-01 00:00:00,year,14 / 07 / 2025,1,1,1,1,1,1,tie,tie
gdelt_466bdffa,ur,  خدا سے بات  کے لیے اے آئی کا استعمال :  اپنے عمل پر توجہ دو اور نتیجے کی فکر چھوڑ دو  ,2025-10-21 20:15:00,2025-10-21 20:15:00,2025-10-21 20:15:00,,,,0,0,0,0,0,0,na,na
gdelt_46a5634a,en,FBI raids homes after two National Guard members shot near White House,2025-11-28 07:00:00,2025-11-28 07:00:00,2025-11-28 07:00:00,,,,0,0,0,0,0,0,na,na
gdelt_46a79bb3,en,Newsmax settles Dominion election defamation case for $67m,2025-08-19 07:00:00,2025-08-19 07:00:00,2025-08-19 07:00:00,,,,0,0,0,0,0,0,na,na
gdelt_46c367c6,uk,ВМС України знищили російський Ка - 27 над Чорним морем,2026-03-05 23:45:00,2026-03-05 23:45:00,2026-03-05 23:45:00,,,,0,0,0,0,0,0,na,na
gdelt_470ebb28,zh-cn,遵义会议纪念馆单日接待近7万人次 - 新华网,2025-08-13 23:00:00,2025-08-13 23:00:00,2025-08-13 23:00:00,,,,0,0,0,0,0,0,na,na
gdelt_470ed616,en,Twelve men basketball teams with the best chance of winning their first championship,2026-03-17 21:30:00,2026-03-17 21:30:00,2026-03-17 21:30:00,,,,0,0,0,0,0,0,na,na
gdelt_473d93db,es,Rusia declara  extremista  al grupo de punk Pussy Riot – DW – 15 / 12 / 2025,2025-12-15 21:15:00,2025-12-15 21:15:00,2025-12-15 00:00:00,2025-01-01 00:00:00,year,15 / 12 / 2025,1,1,1,1,1,1,tie,tie
gdelt_4828c5ee,zh-cn,兰洽会庆阳市签约62个项目 - 新华网,2025-07-06 14:45:00,2025-07-06 14:45:00,2025-07-06 14:45:00,,,,0,0,0,0,0,0,na,na
gdelt_489d1af6,ne,दलाई लामा का ट्रस्ट तय करेगा उनका उत्तराधिकारी – DW – 02 . 07 . 2025,2025-07-02 14:45:00,2025-07-02 14:45:00,2025-07-02 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_48bb49fe,fr,"Chine : création de 6 , 95 millions demplois urbains au premier semestre , 58 % de son objectif annuel atteint - Xinhua",2025-07-22 16:15:00,2025-07-22 16:15:00,2025-07-22 16:15:00,,,,0,0,0,0,0,0,na,na
gdelt_48e29872,en,Cuomo wants to be New York City next mayor . Will his plans help the city ? | Elections News,2025-09-27 00:45:00,2025-09-27 00:45:00,2025-09-27 00:45:00,,,,0,0,0,0,0,0,na,na
gdelt_492c70b5,es,Comentario : Se necesitan esfuerzos conjuntos para garantizar estabilidad y sostenibilidad de los vínculos económicos China - EE . UU . ,2026-03-15 20:00:00,2026-03-15 20:00:00,2026-03-15 20:00:00,,,,0,0,0,0,0,0,na,na
gdelt_49ea3eda,en,"Trump - Albanese G7 meeting in limbo as ties sour over Israeli sanctions , AUKUS pact",2025-06-13 15:45:00,2025-06-13 15:45:00,2025-06-13 15:45:00,,,,0,0,0,0,0,0,na,na
gdelt_4a19025f,id,Berhemat : Perang Iran Menekan Investasi Teluk,2026-03-19 03:30:00,2026-03-19 03:30:00,2026-03-19 03:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4ac47b4f,zh-cn,投贷保联动支持科技企业成长 - 新华网,2025-06-10 12:00:00,2025-06-10 12:00:00,2025-06-10 12:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4acc7be8,ko, 《 科学 》 杂志发表我国科研新成果 为精准医学提供新工具 - 新华网,2026-01-02 21:45:00,2026-01-02 21:45:00,2026-01-02 21:45:00,,,,0,0,0,0,0,0,na,na
gdelt_4ad82293,zh-cn,  我是厨神  美食嘉年华在南京开幕 _ 新华网江苏频道,2026-02-01 11:30:00,2026-02-01 11:30:00,2026-02-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4b06abf0,fr,Le Parlement européen reporte lapprobation de laccord commercial UE - Etats - Unis après les menaces tarifaires de Trump liées au Groenland - Xinhua,2026-01-22 08:30:00,2026-01-22 08:30:00,2026-01-22 08:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4b09a0a1,es,General israelí : línea de repliegue en Gaza es la frontera – DW – 07 / 12 / 2025,2025-12-08 06:45:00,2025-12-08 06:45:00,2025-12-07 00:00:00,2025-01-01 00:00:00,year,07 / 12 / 2025,1,1,1,1,1,1,tie,tie
gdelt_4b3a1f98,de,Ekrem Imamoglu : Erdogans Rivale im Visier der Justiz,2026-03-09 01:30:00,2026-03-09 01:30:00,2026-03-09 01:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4b3e1409,nl,Howard Sapers | Al Jazeera,2026-03-23 01:15:00,2026-03-23 01:15:00,2026-03-19 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4b7e929e,en,Trump to hold fresh talks with Netanyahu to end Gaza  tragedy  ,2025-07-09 11:00:00,2025-07-09 11:00:00,2025-07-09 11:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4b88c34a,en,Chris Mason : Why protests have started a debate over  Britishness  ,2025-10-06 14:30:00,2025-10-06 14:30:00,2025-10-06 14:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4b95e30b,en,President Trump to meet Prime Minister on Scotland visit,2025-07-14 21:00:00,2025-07-14 21:00:00,2025-07-14 21:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4ba1ede8,sw,Msaada wa Ulaya barani Afrika haujafikia lengo lake – DW – 20 . 11 . 2025,2025-11-20 19:00:00,2025-11-20 00:00:00,2025-11-20 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_4ba488c4,en,UK police arrest two after  multiple people  stabbed on train,2025-11-02 08:30:00,2025-11-02 08:30:00,2025-11-02 08:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4bba33fe,fr,La République de Corée réaffirme sa souveraineté sur les îlots Dokdo contre une récente revendication de la PM japonaise - Xinhua,2025-12-10 10:15:00,2025-12-10 10:15:00,2025-12-06 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4c03e1e4,en,Commentary : Nvidia CEO Jensen Huang is right about the real AI race with China,2025-07-16 09:15:00,2025-07-16 09:15:00,2025-07-16 09:15:00,,,,0,0,0,0,0,0,na,na
gdelt_4c1c482e,en,Musk chatbot Grok removes posts after complaints of antisemitism,2025-07-09 16:00:00,2025-07-09 16:00:00,2025-07-09 16:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4c2a74f1,ar,قتلى وجرحى إثر فيضانات جارفة في المفرب – DW – 2025 / 12 / 15,2025-12-15 19:45:00,2025-12-15 19:45:00,2025-01-01 00:00:00,2025-01-01 00:00:00,year,2025 / 12 / 15,1,1,1,1,1,1,tie,tie
gdelt_4c73f17a,zh-cn,2025年六五环境日河北省主场活动在邯郸举办 - 新华网河北频道 - 新华网,2025-06-04 14:15:00,2025-06-04 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,year,2025年,1,1,1,1,1,1,tie,tie
gdelt_4c9c1e09,fa,بحران کم‌آبی در ایران ؛ « تا ۱۰ روز آینده باران نمی‌بارد » ,2025-11-09 22:00:00,2025-11-09 22:00:00,2025-10-30 22:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4cbd529d,en,Seahawks vs . Commanders score and live updates : Seattle leads 31 - 7 at halftime behind Darnold four TD passes on  SNF  ,2025-11-03 11:15:00,2025-11-03 11:15:00,2025-11-03 11:15:00,,,,0,0,0,0,0,0,na,na
gdelt_4cc693b9,et,"Trump kupokelewa kishujaa Israel , kuhutubia Knesset – DW – 13 . 10 . 2025",2025-10-13 11:30:00,2025-10-13 11:30:00,2025-10-13 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_4d2f0619,en,Russian volcano erupts for first time in centuries,2025-08-03 18:30:00,2025-08-03 18:30:00,2025-08-03 18:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4d4631ec,sw,"Ujerumani , nchi zingine zaadhimisha Siku ya Wanawake Duniani",2026-03-09 01:00:00,2026-03-09 01:00:00,2026-03-09 01:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4dee7b0e,ru,Cаммит ШОС принял итоговую декларацию без упоминания Украины – DW – 01 . 09 . 2025,2025-09-02 01:30:00,2025-09-02 01:30:00,2025-09-01 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_4e46dfb6,zh-cn,新华时评 · 树立和践行正确政绩观丨  骂声  何尝不是改进工作的鞭策声 - 新华网,2026-03-24 10:00:00,2026-03-24 10:00:00,2026-03-24 10:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4e6f4605,pl,Karol Nawrocki wygrał wybory prezydenckie – DW – 02 . 06 . 2025,2025-06-02 14:30:00,2025-06-02 14:30:00,2025-06-02 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_4e8a7164,en,Bangladesh Khaleda Zia hospitalised in  very critical  condition | News,2025-11-30 11:30:00,2025-11-30 11:30:00,2025-11-30 11:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4edbe5f3,en,US plans to ask visitors to share 5 years of social media history to enter,2025-12-11 10:15:00,2020-12-11 10:15:00,2025-12-11 10:15:00,,,,0,0,0,0,0,0,na,na
gdelt_4f2b4942,en,China names new Central Military Commission vice chair amid ruling elite biggest shake - up in 8 years,2025-10-23 19:00:00,2017-10-23 19:00:00,2025-10-23 19:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4f3d5b20,ca,"Alba financial difficulties due to fraud , leader claims",2026-02-23 19:30:00,2026-02-23 19:30:00,2026-02-19 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4f57a3b8,en,Prankster Daniel Jarvis charged over joining Australia rugby line - up,2025-11-03 06:00:00,2025-11-03 06:00:00,2025-11-03 06:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4f682be5,en,"Brandon Ingram doesnt need to prove himself with Raptors , but he might do it anyway",2025-10-22 19:00:00,2025-10-22 19:00:00,2025-10-22 19:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4f9248a1,en,Protected marine wildlife still being sold illegally in Singapore,2026-02-20 03:00:00,2026-02-20 03:00:00,2026-02-20 03:00:00,,,,0,0,0,0,0,0,na,na
gdelt_4fe571cb,ru,ЕС обсуждает санкции против портов Грузии и Индонезии,2026-02-10 08:30:00,2026-02-10 08:30:00,2026-02-10 08:30:00,,,,0,0,0,0,0,0,na,na
gdelt_4ff849c4,es,"Coalición gobernante de Japón aseguraría mayoría de escaños en la Cámara Baja , según sondeo de NHK",2026-02-08 22:15:00,2026-02-08 22:15:00,2026-02-08 22:15:00,,,,0,0,0,0,0,0,na,na
gdelt_50325312,en,"Baby could have had checks on heart , Maidstone inquest hears",2025-09-30 00:00:00,2025-09-30 00:00:00,2025-09-30 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_50aa093f,es,Balotaje en Portugal le da triunfo a la izquierda,2026-02-09 07:00:00,2026-02-09 07:00:00,2026-02-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_50fc4dbb,zh-cn,昆明卷烟厂曹剑成 ： 与机械设备对话的  技术能手 - 新华网,2025-06-03 21:45:00,2025-06-03 21:45:00,2025-06-03 21:45:00,,,,0,0,0,0,0,0,na,na
gdelt_513a2caa,en,"Driver who crashed into tree , splitting car in two and killing his passengers , gets jail",2025-09-04 17:15:00,2025-09-04 17:15:00,2025-09-04 17:15:00,,,,0,0,0,0,0,0,na,na
gdelt_5172ad14,en,Trump says Smithsonian museums only cover  how bad Slavery wa in US | Slavery News,2025-08-20 11:15:00,2025-08-20 11:15:00,2025-08-20 11:15:00,,,,0,0,0,0,0,0,na,na
gdelt_518035b0,zh-cn,浙江龙泉新晋2个省级人文乡村 - 新华网,2026-01-08 19:45:00,2026-01-08 19:45:00,2026-01-08 19:45:00,,,,0,0,0,0,0,0,na,na
gdelt_51ecc101,zh-cn,北京警方严打无人机  黑飞  查处案件51起 - 新华网,2025-10-15 12:45:00,2025-10-15 12:45:00,2025-10-15 12:45:00,,,,0,0,0,0,0,0,na,na
gdelt_521d841b,ko,福建顺昌 ： 高龄津贴  免申即享  暖人心 - 新华网,2026-03-24 13:00:00,2026-03-24 13:00:00,2026-03-24 13:00:00,,,,0,0,0,0,0,0,na,na
gdelt_52766576,vi,Ông Trump công bố thuế mới cho Việt Nam : 20 % là cao hay thấp ? ,2025-07-03 16:30:00,2025-07-03 16:30:00,2025-07-03 16:30:00,,,,0,0,0,0,0,0,na,na
gdelt_52aa2feb,zh-cn,哈尔滨打造夏季文旅新体验 - 新华网,2025-08-04 11:00:00,2025-08-04 11:00:00,2025-08-04 11:00:00,,,,0,0,0,0,0,0,na,na
gdelt_52d1e2b7,ko,"자판기에서 나오는 책 ... 中 홍콩 , 스마트 기술로 북 크로싱 열기  UP - Xinhua",2026-02-10 11:15:00,2026-02-10 11:15:00,2026-02-10 11:15:00,,,,0,0,0,0,0,0,na,na
gdelt_536330c0,en,"Kazakhstan , which already recognises Israel , to join  Abraham Accord | Politics News",2025-11-07 09:15:00,2025-11-07 09:15:00,2025-11-07 09:15:00,,,,0,0,0,0,0,0,na,na
gdelt_538aee81,en,Finland plans to lift decades - old ban on hosting nuclear weapons,2026-03-06 07:30:00,2026-03-06 07:30:00,2026-03-06 07:30:00,,,,0,0,0,0,0,0,na,na
gdelt_5395a289,en,Police £900k Trump state visit costs  will not be reimbursed  ,2026-03-24 15:15:00,2026-03-24 15:15:00,2026-03-24 15:15:00,,,,0,0,0,0,0,0,na,na
gdelt_53adb9bd,en,Our body is a mosaic of fungi . Some scientists think they could be influencing our brain,2025-07-20 20:45:00,2025-07-20 20:45:00,2025-07-20 20:45:00,,,,0,0,0,0,0,0,na,na
gdelt_53cc5f91,en,Suffolk teen quit refereeing football due to abuse from parents,2025-07-15 14:45:00,2025-07-15 14:45:00,2025-07-15 14:45:00,,,,0,0,0,0,0,0,na,na
gdelt_541504d3,en,Read the White House Letter to Senate Republicans,2026-03-18 06:30:00,2026-03-18 06:30:00,2026-03-18 06:30:00,,,,0,0,0,0,0,0,na,na
gdelt_544a59a0,ca,Kim Jong - un llega a Pekín para asistir a desfile militar – DW – 02 / 09 / 2025,2025-09-02 18:00:00,2025-09-02 18:00:00,2025-09-02 00:00:00,2025-01-01 00:00:00,year,02 / 09 / 2025,1,1,1,1,1,1,tie,tie
gdelt_5468ed0b,en,The  007  insult : What is it and why is it an unfair way to judge new players ? ,2025-10-04 13:00:00,2025-10-04 13:00:00,2025-10-04 13:00:00,,,,0,0,0,0,0,0,na,na
gdelt_549173fc,en,Italy citizenship referendum : What at stake ? | Civil Rights News,2025-06-08 19:45:00,2025-06-08 19:45:00,2025-06-08 19:45:00,,,,0,0,0,0,0,0,na,na
gdelt_54d46453,en,Israel  engineering massacre as more Palestinians starve to death in Gaza | Conflict News,2025-08-02 08:15:00,2025-08-02 08:15:00,2025-08-02 08:15:00,,,,0,0,0,0,0,0,na,na
gdelt_54e43d63,en,Bondi Beach shooting : Locals and visitors hope magic of iconic spot will not be lost,2025-12-17 19:00:00,2025-12-17 19:00:00,2025-12-17 19:00:00,,,,0,0,0,0,0,0,na,na
gdelt_54eb63d5,zh-cn,浙江规上工业企业突破6万家 - 新华网,2025-09-07 10:15:00,2025-09-07 10:15:00,2025-09-07 10:15:00,,,,0,0,0,0,0,0,na,na
gdelt_55148c85,en,Ousted Bangladesh PM Hasina death sentence could deepen country political crisis : Analysts,2025-11-18 18:30:00,2025-11-18 18:30:00,2025-11-18 18:30:00,,,,0,0,0,0,0,0,na,na
gdelt_55b3fc8a,zh-cn,美国再在委内瑞拉扣押一艘油轮 委 ： 严重国际海盗行为 – DW – 2025年12月21日,2025-12-22 00:15:00,2025-12-21 00:00:00,2025-12-21 00:00:00,2025-12-21 00:00:00,day,2025年12月21日,1,1,1,1,1,1,tie,tie
gdelt_55eceab1,de,Best Restaurants in NYC,2025-06-03 14:30:00,2025-06-03 14:30:00,2025-06-03 14:30:00,,,,0,0,0,0,0,0,na,na
gdelt_55fccf6c,no,Trump says not planning US strikes on Venezuela,2025-11-01 11:00:00,2025-11-01 11:00:00,2025-10-29 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_55ffcd9f,de,Weltpremiere : Mexikaner bestimmen die Richter des Landes – DW – 02 . 06 . 2025,2025-06-02 19:15:00,2025-06-02 19:15:00,2025-06-02 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_5637f25f,en,Texas Attorney General Primary Election Results 2026,2026-03-04 11:00:00,2026-03-04 00:00:00,2026-01-01 00:00:00,2026-01-01 00:00:00,year,2026,1,1,1,1,1,1,tie,tie
gdelt_5641f47e,es,30 años de paz : Guatemala sigue en conflicto con el pasado – DW – 16 / 12 / 2025,2025-12-17 01:15:00,2025-12-17 01:15:00,2025-12-16 00:00:00,2025-01-01 00:00:00,year,16 / 12 / 2025,1,1,1,1,1,1,tie,tie
gdelt_5669120a,en,MLS misses out on De Bruyne ; Which global star will be next to sign ? ,2025-06-13 04:30:00,2025-06-13 04:30:00,2025-06-13 04:30:00,,,,0,0,0,0,0,0,na,na
gdelt_56f75417,tr,Yerleşimcilerin Filistinlileri Batı Şeriadan kovma planları,2025-08-12 11:30:00,2025-08-12 11:30:00,2025-08-12 11:30:00,,,,0,0,0,0,0,0,na,na
gdelt_57141de1,en,Why Anantara could be Asia most interesting hotel brand,2025-06-04 08:15:00,2025-06-04 08:15:00,2025-06-04 08:15:00,,,,0,0,0,0,0,0,na,na
gdelt_5729812f,en,Ken Goodall : Rugby star family appeal for return of stolen caps,2025-12-23 15:45:00,2025-12-23 15:45:00,2025-12-23 15:45:00,,,,0,0,0,0,0,0,na,na
gdelt_57858240,en,Pro - Palestine activists acquitted of burglary at Israeli arms site in united kingdom ,2026-02-18 22:30:00,2026-02-18 22:30:00,2026-02-18 22:30:00,,,,0,0,0,0,0,0,na,na
gdelt_57ac0eaf,zh-cn,霍尔木兹海峡  锁喉  影响 ： 日韩面临危机 、 中国提前囤油 、 俄罗斯大赚一笔,2026-03-16 11:45:00,2026-03-16 11:45:00,2026-03-16 11:45:00,,,,0,0,0,0,0,0,na,na
gdelt_57afce3b,sw,"Mzozo kati ya Israel na Palestina : Kwanini mji wa Jerusalem ni mji mtakatifu kwa Waislamu , Wakristo na Wayahudi",2025-11-12 07:00:00,2025-11-12 07:00:00,2025-11-12 07:00:00,,,,0,0,0,0,0,0,na,na
gdelt_583c4b18,ko,GDP 3경원 육박 ... 글로벌 관점에서 바라본 2025년 中 경제 성과 - Xinhua,2026-02-09 16:00:00,2026-02-09 16:00:00,2026-02-09 16:00:00,,,,0,0,0,0,0,0,na,na
gdelt_585fa641,en,  It detective work : Finding and counting Singapore otters,2026-02-18 08:00:00,2026-02-18 08:00:00,2026-02-18 08:00:00,,,,0,0,0,0,0,0,na,na
gdelt_586fdb70,fa,صدها گروه‌ بشردوستانه از اسرائیل خواستند از « کمک‌ها به عنوان نوعی سلاح » در غزه استفاده نکند,2025-08-14 14:45:00,2025-08-14 14:45:00,2025-08-14 14:45:00,,,,0,0,0,0,0,0,na,na
gdelt_58736871,en,Dalton Smith beats Subriel Matias to become world champion in New York,2026-01-11 17:30:00,2026-01-11 17:30:00,2026-01-11 17:30:00,,,,0,0,0,0,0,0,na,na
gdelt_5901e7d1,en,Wale first minister Eluned Morgan refuses to support Sir Keir Starmer,2026-01-28 19:45:00,2026-01-28 19:45:00,2026-01-28 19:45:00,,,,0,0,0,0,0,0,na,na
gdelt_5904b192,en,"NBA Rewind : Hawks , Mavericks among teams with tough decisions before NBA trade deadline",2026-01-06 01:00:00,2026-01-06 01:00:00,2026-01-06 01:00:00,,,,0,0,0,0,0,0,na,na
gdelt_5963613f,sw,Kwa nini kuenea kwa magonjwa kutoka kwa wanyama kwenda kwa binadamu kunakuwa rahisi zaidi na hatari zaidi,2026-01-06 19:00:00,2026-01-06 19:00:00,2026-01-06 19:00:00,,,,0,0,0,0,0,0,na,na
gdelt_59ab2e3a,sw,Ulaya na Australia zakubaliana biashara huria,2026-03-24 22:30:00,2026-03-24 22:30:00,2026-03-24 22:30:00,,,,0,0,0,0,0,0,na,na
gdelt_59ea78ac,zh-cn,赴美学生签总量下降 ， 印度骤减近一半 – DW – 2025年10月8日,2025-10-08 16:15:00,2025-10-08 00:00:00,2025-10-08 00:00:00,2025-10-08 00:00:00,day,2025年10月8日,1,1,1,1,1,1,tie,tie
gdelt_5a054db1,en,Penguin Rickard Rakell out 6 - 8 weeks with broken hand ; Ville Koivunen recalled,2025-10-27 02:00:00,2025-09-01 02:00:00,2025-09-01 02:00:00,,,,0,0,0,0,0,0,na,na
gdelt_5a1f9b3d,en,Rob Reiner son pleads not guilty to murder in the killing of his parents,2026-02-24 03:15:00,2026-02-24 03:15:00,2026-02-24 03:15:00,,,,0,0,0,0,0,0,na,na
gdelt_5a341a17,ko,广播剧 《 三毛之父  张乐平 》 上线 - 新华网,2025-09-05 19:00:00,2025-09-05 19:00:00,2025-09-05 19:00:00,,,,0,0,0,0,0,0,na,na
gdelt_5a3f35fe,en,YouTube rejects addiction claims in landmark social media trial,2026-02-11 07:00:00,2026-02-11 07:00:00,2026-02-11 07:00:00,,,,0,0,0,0,0,0,na,na
gdelt_5a6602f9,en,Trump says US could end war in Iran in two to three weeks,2026-04-01 08:15:00,2026-04-01 08:15:00,2026-03-11 08:15:00,,,,0,0,0,0,0,0,na,na
gdelt_5aa0558a,en,"Josh Allen is the center of Buffalo universe , from the end zone to the produce aisle",2026-01-08 19:45:00,2026-01-08 19:45:00,2026-01-08 19:45:00,,,,0,0,0,0,0,0,na,na
gdelt_5ab9e70f,en,Karnataka High Court conducts hearing into Bengaluru stampede,2025-06-05 22:00:00,2025-06-05 22:00:00,2025-06-05 22:00:00,,,,0,0,0,0,0,0,na,na
